user_id,signup_date,acquisition_channel,experiment_group,activated,activation_date
96071,2024-01-21,Influencer,A,True,2024-01-26
96072,2024-06-07,Paid Social,B,True,2024-06-08
96073,2024-09-23,Organic,A,False,
96074,2024-12-25,Organic,B,True,2024-12-28
96075,2024-07-27,Influencer,A,False,
96076,2024-04-19,Organic,B,True,2024-04-25
96077,2024-03-16,Paid Social,B,True,2024-03-18
96078,2024-09-10,Influencer,B,True,2024-09-15
96079,2024-01-19,Organic,A,False,
96080,2024-04-05,Organic,A,True,2024-04-11
96081,2024-09-08,Organic,B,False,
96082,2024-06-11,Referral,B,True,2024-06-13
96083,2024-07-01,Organic,A,False,
96084,2024-12-22,Referral,A,True,2024-12-27
96085,2024-05-27,Organic,A,True,2024-06-03
96086,2024-08-05,Referral,A,True,2024-08-11
96087,2024-12-30,Influencer,A,True,2025-01-06
96088,2024-09-07,Organic,A,False,
96089,2024-07-06,Paid Social,A,False,
96090,2024-04-28,Organic,A,True,2024-04-29
96091,2024-12-22,Paid Social,A,True,2024-12-24
96092,2024-04-17,Organic,B,True,2024-04-23
96093,2024-02-12,Organic,B,True,2024-02-19
96094,2024-12-03,Paid Social,B,False,
96095,2024-04-26,Organic,A,True,2024-05-02
96096,2024-08-02,Organic,B,True,2024-08-04
96097,2024-08-23,Paid Social,B,False,
96098,2024-04-05,Organic,A,True,2024-04-07
96099,2024-06-03,Organic,B,False,
96100,2024-02-26,Organic,A,False,
96101,2024-11-18,Influencer,A,False,
96102,2024-08-01,Paid Social,B,False,
96103,2024-11-20,Referral,B,True,2024-11-23
96104,2024-04-03,Organic,A,True,2024-04-06
96105,2024-08-19,Organic,A,False,
96106,2024-03-20,Referral,B,True,2024-03-23
96107,2024-04-15,Paid Social,B,True,2024-04-15
96108,2024-05-11,Referral,A,False,
96109,2024-07-19,Paid Social,A,True,2024-07-23
96110,2024-07-21,Referral,B,True,2024-07-23
96111,2024-03-14,Referral,B,True,2024-03-15
96112,2024-01-17,Paid Social,B,False,
96113,2024-10-08,Referral,A,True,2024-10-14
96114,2024-07-11,Paid Social,A,True,2024-07-14
96115,2024-04-24,Organic,A,False,
96116,2024-01-20,Referral,A,False,
96117,2024-02-08,Paid Social,B,False,
96118,2024-06-03,Organic,A,True,2024-06-06
96119,2024-06-25,Referral,B,False,
96120,2024-05-17,Influencer,B,True,2024-05-19
96121,2024-07-25,Paid Social,A,False,
96122,2024-10-24,Paid Social,A,False,
96123,2024-09-04,Referral,B,False,
96124,2024-11-12,Paid Social,A,True,2024-11-16
96125,2024-08-12,Paid Social,A,True,2024-08-12
96126,2024-02-08,Organic,B,False,
96127,2024-02-24,Organic,B,False,
96128,2024-05-22,Influencer,A,True,2024-05-24
96129,2024-04-13,Organic,A,True,2024-04-13
96130,2024-08-26,Paid Social,B,True,2024-08-28
96131,2024-08-16,Organic,B,True,2024-08-22
96132,2024-06-17,Paid Social,A,True,2024-06-20
96133,2024-08-22,Paid Social,A,False,
96134,2024-11-28,Referral,B,False,
96135,2024-06-28,Paid Social,B,False,
96136,2024-05-06,Organic,A,False,
96137,2024-06-22,Paid Social,A,False,
96138,2024-02-22,Paid Social,A,True,2024-02-29
96139,2024-02-05,Organic,A,False,
96140,2024-05-29,Referral,A,True,2024-06-04
96141,2024-12-03,Paid Social,B,False,
96142,2024-11-10,Referral,A,True,2024-11-13
96143,2024-09-04,Influencer,A,False,
96144,2024-09-19,Organic,B,False,
96145,2024-11-10,Referral,A,False,
96146,2024-11-30,Paid Social,B,True,2024-12-04
96147,2024-08-28,Organic,A,True,2024-09-02
96148,2024-05-20,Referral,B,True,2024-05-26
96149,2024-02-23,Organic,B,True,2024-02-29
96150,2024-01-03,Paid Social,A,False,
96151,2024-08-24,Referral,B,False,
96152,2024-05-25,Paid Social,B,True,2024-05-28
96153,2024-01-30,Paid Social,A,True,2024-02-05
96154,2024-04-11,Referral,B,True,2024-04-18
96155,2024-06-20,Organic,B,True,2024-06-24
96156,2024-10-13,Organic,B,True,2024-10-14
96157,2024-04-24,Referral,B,True,2024-04-25
96158,2024-08-27,Organic,B,True,2024-08-30
96159,2024-01-16,Paid Social,B,True,2024-01-17
96160,2024-12-17,Organic,A,True,2024-12-24
96161,2024-12-20,Organic,A,False,
96162,2024-07-11,Organic,A,True,2024-07-18
96163,2024-08-28,Referral,B,False,
96164,2024-10-06,Paid Social,A,False,
96165,2024-12-20,Referral,A,False,
96166,2024-07-17,Organic,A,False,
96167,2024-10-02,Referral,B,True,2024-10-05
96168,2024-03-11,Paid Social,B,True,2024-03-18
96169,2024-02-26,Paid Social,A,False,
96170,2024-09-17,Referral,B,False,
96171,2024-12-03,Organic,A,False,
96172,2024-07-26,Organic,A,True,2024-08-02
96173,2024-07-14,Paid Social,A,False,
96174,2024-07-27,Paid Social,A,True,2024-07-28
96175,2024-11-17,Organic,A,True,2024-11-19
96176,2024-10-19,Organic,A,True,2024-10-19
96177,2024-10-19,Paid Social,A,False,
96178,2024-02-08,Paid Social,B,True,2024-02-11
96179,2024-10-04,Paid Social,A,True,2024-10-06
96180,2024-10-07,Referral,B,False,
96181,2024-02-18,Paid Social,B,True,2024-02-18
96182,2024-06-21,Referral,A,False,
96183,2024-02-05,Organic,A,True,2024-02-07
96184,2024-05-24,Referral,A,False,
96185,2024-08-21,Referral,A,True,2024-08-27
96186,2024-03-20,Paid Social,B,True,2024-03-22
96187,2024-02-18,Paid Social,A,False,
96188,2024-08-20,Paid Social,A,True,2024-08-23
96189,2024-10-28,Influencer,B,True,2024-10-31
96190,2024-02-26,Influencer,B,True,2024-02-27
96191,2024-11-26,Paid Social,A,False,
96192,2024-09-26,Paid Social,B,True,2024-09-29
96193,2024-09-04,Organic,A,True,2024-09-06
96194,2024-02-14,Organic,B,False,
96195,2024-12-05,Paid Social,A,True,2024-12-09
96196,2024-06-21,Paid Social,A,False,
96197,2024-07-14,Referral,B,False,
96198,2024-07-06,Organic,A,False,
96199,2024-07-12,Referral,A,False,
96200,2024-10-27,Paid Social,A,True,2024-10-28
96201,2024-02-06,Paid Social,B,True,2024-02-12
96202,2024-06-25,Referral,B,True,2024-06-27
96203,2024-08-12,Referral,B,True,2024-08-18
96204,2024-02-12,Paid Social,A,True,2024-02-18
96205,2024-07-31,Referral,A,True,2024-08-03
96206,2024-07-04,Organic,B,True,2024-07-08
96207,2024-03-22,Paid Social,A,True,2024-03-23
96208,2024-04-03,Referral,B,True,2024-04-05
96209,2024-02-01,Paid Social,B,False,
96210,2024-09-14,Organic,A,True,2024-09-14
96211,2024-02-24,Paid Social,A,True,2024-02-24
96212,2024-10-14,Paid Social,A,True,2024-10-21
96213,2024-11-20,Organic,A,True,2024-11-25
96214,2024-03-29,Referral,A,False,
96215,2024-04-05,Paid Social,A,False,
96216,2024-02-14,Organic,A,False,
96217,2024-07-16,Organic,B,True,2024-07-21
96218,2024-12-17,Paid Social,A,True,2024-12-21
96219,2024-03-29,Organic,A,True,2024-04-01
96220,2024-02-28,Paid Social,A,False,
96221,2024-08-09,Referral,B,False,
96222,2024-11-08,Paid Social,B,True,2024-11-11
96223,2024-11-13,Organic,B,True,2024-11-17
96224,2024-05-06,Organic,B,False,
96225,2024-10-14,Organic,A,True,2024-10-17
96226,2024-08-04,Referral,A,True,2024-08-11
96227,2024-09-24,Referral,B,True,2024-09-26
96228,2024-09-04,Paid Social,B,False,
96229,2024-02-16,Organic,A,False,
96230,2024-05-10,Influencer,A,True,2024-05-13
96231,2024-10-05,Paid Social,A,True,2024-10-11
96232,2024-10-04,Influencer,A,False,
96233,2024-02-14,Organic,A,False,
96234,2024-06-17,Paid Social,A,False,
96235,2024-11-13,Referral,B,False,
96236,2024-10-15,Referral,B,False,
96237,2024-07-31,Paid Social,A,False,
96238,2024-03-16,Referral,A,False,
96239,2024-04-28,Organic,A,True,2024-04-30
96240,2024-08-26,Organic,B,True,2024-09-01
96241,2024-10-12,Organic,B,True,2024-10-12
96242,2024-08-11,Paid Social,A,True,2024-08-14
96243,2024-05-24,Paid Social,A,True,2024-05-27
96244,2024-07-29,Influencer,B,True,2024-08-04
96245,2024-01-02,Referral,A,False,
96246,2024-09-25,Organic,A,False,
96247,2024-11-04,Organic,B,False,
96248,2024-01-17,Organic,B,True,2024-01-22
96249,2024-05-25,Influencer,A,False,
96250,2024-11-05,Organic,A,False,
96251,2024-08-05,Organic,A,True,2024-08-11
96252,2024-06-25,Organic,B,False,
96253,2024-02-01,Organic,B,True,2024-02-01
96254,2024-09-26,Organic,A,False,
96255,2024-09-08,Organic,B,False,
96256,2024-08-03,Influencer,B,True,2024-08-10
96257,2024-01-23,Referral,B,True,2024-01-26
96258,2024-08-22,Referral,A,False,
96259,2024-01-19,Referral,A,True,2024-01-26
96260,2024-10-27,Organic,A,True,2024-11-02
96261,2024-11-13,Influencer,B,True,2024-11-18
96262,2024-07-12,Paid Social,A,False,
96263,2024-11-05,Organic,B,True,2024-11-12
96264,2024-05-26,Paid Social,A,True,2024-06-02
96265,2024-04-15,Organic,B,True,2024-04-20
96266,2024-06-25,Paid Social,A,True,2024-06-28
96267,2024-07-22,Paid Social,A,True,2024-07-24
96268,2024-10-06,Paid Social,B,True,2024-10-07
96269,2024-08-07,Organic,A,False,
96270,2024-11-08,Referral,A,False,
96271,2024-12-07,Referral,B,True,2024-12-14
96272,2024-07-09,Influencer,A,False,
96273,2024-09-18,Organic,B,False,
96274,2024-06-24,Paid Social,B,True,2024-06-26
96275,2024-11-26,Paid Social,B,True,2024-11-29
96276,2024-01-12,Paid Social,A,False,
96277,2024-09-19,Organic,A,True,2024-09-22
96278,2024-06-30,Organic,B,True,2024-07-02
96279,2024-01-23,Influencer,A,True,2024-01-29
96280,2024-09-29,Referral,A,False,
96281,2024-05-23,Referral,A,True,2024-05-28
96282,2024-07-11,Organic,B,False,
96283,2024-09-17,Influencer,A,True,2024-09-24
96284,2024-04-02,Organic,A,False,
96285,2024-04-15,Paid Social,A,False,
96286,2024-05-10,Paid Social,B,True,2024-05-16
96287,2024-09-29,Organic,A,False,
96288,2024-12-24,Paid Social,B,True,2024-12-25
96289,2024-05-12,Paid Social,A,False,
96290,2024-08-10,Organic,B,False,
96291,2024-04-28,Organic,A,True,2024-05-03
96292,2024-11-16,Organic,A,False,
96293,2024-12-07,Paid Social,A,False,
96294,2024-03-10,Paid Social,B,True,2024-03-12
96295,2024-08-26,Paid Social,A,False,
96296,2024-11-26,Referral,A,False,
96297,2024-06-22,Organic,A,False,
96298,2024-05-02,Organic,A,False,
96299,2024-11-26,Organic,B,False,
96300,2024-04-04,Organic,B,False,
96301,2024-03-16,Organic,A,True,2024-03-21
96302,2024-11-17,Referral,A,True,2024-11-21
96303,2024-08-19,Referral,A,True,2024-08-20
96304,2024-03-08,Referral,B,True,2024-03-15
96305,2024-08-22,Referral,B,True,2024-08-27
96306,2024-11-15,Organic,A,False,
96307,2024-02-02,Organic,A,True,2024-02-05
96308,2024-04-03,Referral,B,True,2024-04-08
96309,2024-08-08,Referral,A,True,2024-08-13
96310,2024-02-11,Organic,A,True,2024-02-13
96311,2024-11-26,Organic,B,True,2024-11-27
96312,2024-08-04,Organic,B,True,2024-08-07
96313,2024-08-01,Organic,B,False,
96314,2024-01-21,Influencer,B,True,2024-01-25
96315,2024-06-02,Referral,A,True,2024-06-08
96316,2024-03-12,Paid Social,A,True,2024-03-16
96317,2024-10-22,Organic,B,False,
96318,2024-05-02,Influencer,B,True,2024-05-02
96319,2024-05-27,Organic,A,False,
96320,2024-08-21,Paid Social,B,True,2024-08-27
96321,2024-09-18,Paid Social,A,True,2024-09-24
96322,2024-10-15,Organic,A,True,2024-10-20
96323,2024-03-04,Paid Social,A,True,2024-03-06
96324,2024-04-05,Organic,B,True,2024-04-10
96325,2024-02-03,Referral,B,False,
96326,2024-11-08,Organic,A,False,
96327,2024-04-25,Paid Social,B,True,2024-05-02
96328,2024-02-16,Organic,A,False,
96329,2024-04-23,Paid Social,B,False,
96330,2024-01-21,Organic,B,False,
96331,2024-11-01,Paid Social,A,True,2024-11-07
96332,2024-04-14,Paid Social,B,False,
96333,2024-05-07,Organic,A,False,
96334,2024-12-09,Paid Social,A,True,2024-12-16
96335,2024-03-10,Influencer,B,True,2024-03-10
96336,2024-03-15,Paid Social,A,True,2024-03-18
96337,2024-07-23,Organic,B,False,
96338,2024-12-20,Paid Social,A,False,
96339,2024-11-24,Organic,B,False,
96340,2024-08-04,Influencer,B,False,
96341,2024-10-23,Paid Social,B,True,2024-10-27
96342,2024-06-26,Organic,A,True,2024-07-01
96343,2024-06-07,Paid Social,A,True,2024-06-09
96344,2024-05-26,Organic,A,False,
96345,2024-06-14,Organic,B,False,
96346,2024-09-15,Organic,B,True,2024-09-21
96347,2024-10-26,Organic,A,True,2024-10-28
96348,2024-07-29,Referral,B,True,2024-08-01
96349,2024-11-13,Organic,B,False,
96350,2024-08-21,Influencer,A,True,2024-08-27
96351,2024-10-19,Organic,A,True,2024-10-23
96352,2024-09-08,Organic,A,True,2024-09-10
96353,2024-10-09,Organic,A,True,2024-10-11
96354,2024-01-07,Organic,A,False,
96355,2024-11-12,Influencer,B,True,2024-11-18
96356,2024-11-19,Organic,B,False,
96357,2024-11-03,Influencer,A,False,
96358,2024-09-23,Referral,B,False,
96359,2024-10-14,Paid Social,A,False,
96360,2024-03-07,Referral,B,False,
96361,2024-01-18,Organic,B,False,
96362,2024-04-15,Organic,A,False,
96363,2024-06-10,Paid Social,B,False,
96364,2024-04-08,Organic,A,True,2024-04-11
96365,2024-11-13,Referral,A,True,2024-11-16
96366,2024-12-18,Organic,A,True,2024-12-20
96367,2024-10-08,Paid Social,B,False,
96368,2024-06-22,Organic,B,False,
96369,2024-02-23,Referral,A,True,2024-02-23
96370,2024-11-14,Paid Social,B,False,
96371,2024-11-03,Paid Social,A,True,2024-11-10
96372,2024-02-29,Paid Social,A,True,2024-03-01
96373,2024-01-18,Influencer,B,False,
96374,2024-11-24,Paid Social,B,True,2024-11-26
96375,2024-10-27,Organic,B,True,2024-10-30
96376,2024-12-07,Organic,B,False,
96377,2024-05-10,Referral,A,True,2024-05-17
96378,2024-08-28,Organic,A,True,2024-08-29
96379,2024-11-11,Paid Social,A,True,2024-11-11
96380,2024-05-04,Organic,A,False,
96381,2024-06-22,Influencer,A,True,2024-06-28
96382,2024-07-13,Paid Social,A,False,
96383,2024-01-11,Paid Social,B,True,2024-01-13
96384,2024-10-29,Paid Social,A,True,2024-11-03
96385,2024-12-10,Referral,B,False,
96386,2024-06-01,Organic,A,False,
96387,2024-08-11,Paid Social,A,True,2024-08-18
96388,2024-07-16,Paid Social,A,True,2024-07-18
96389,2024-05-06,Organic,B,True,2024-05-12
96390,2024-01-31,Referral,B,False,
96391,2024-07-08,Organic,B,False,
96392,2024-03-30,Referral,A,True,2024-04-03
96393,2024-08-26,Organic,B,False,
96394,2024-07-15,Paid Social,B,True,2024-07-20
96395,2024-08-03,Organic,B,True,2024-08-10
96396,2024-08-07,Organic,A,True,2024-08-09
96397,2024-11-19,Organic,A,True,2024-11-21
96398,2024-02-23,Paid Social,B,False,
96399,2024-10-21,Organic,A,True,2024-10-26
96400,2024-12-14,Organic,A,True,2024-12-15
96401,2024-09-20,Referral,B,False,
96402,2024-02-20,Organic,B,False,
96403,2024-11-06,Influencer,B,True,2024-11-09
96404,2024-10-16,Organic,A,True,2024-10-18
96405,2024-11-10,Referral,B,False,
96406,2024-06-26,Referral,A,True,2024-06-29
96407,2024-10-26,Organic,A,True,2024-10-26
96408,2024-02-26,Referral,B,True,2024-02-28
96409,2024-07-29,Organic,B,False,
96410,2024-07-20,Referral,A,True,2024-07-24
96411,2024-11-23,Referral,B,False,
96412,2024-11-10,Organic,B,False,
96413,2024-09-18,Paid Social,A,True,2024-09-20
96414,2024-03-04,Influencer,B,True,2024-03-07
96415,2024-10-21,Paid Social,A,False,
96416,2024-08-12,Paid Social,A,False,
96417,2024-10-25,Referral,B,False,
96418,2024-12-08,Referral,A,True,2024-12-08
96419,2024-06-13,Organic,A,True,2024-06-17
96420,2024-09-28,Referral,B,True,2024-10-05
96421,2024-12-21,Paid Social,A,True,2024-12-27
96422,2024-03-18,Referral,B,True,2024-03-21
96423,2024-11-05,Paid Social,A,False,
96424,2024-02-21,Paid Social,A,False,
96425,2024-01-07,Paid Social,A,True,2024-01-12
96426,2024-11-05,Referral,B,False,
96427,2024-12-16,Paid Social,B,True,2024-12-22
96428,2024-01-12,Organic,A,True,2024-01-14
96429,2024-11-04,Paid Social,B,True,2024-11-05
96430,2024-09-12,Influencer,A,False,
96431,2024-09-12,Paid Social,A,True,2024-09-19
96432,2024-06-16,Organic,A,True,2024-06-21
96433,2024-06-01,Organic,A,False,
96434,2024-05-16,Organic,A,True,2024-05-16
96435,2024-05-19,Paid Social,A,True,2024-05-26
96436,2024-12-08,Organic,B,True,2024-12-14
96437,2024-10-24,Paid Social,B,False,
96438,2024-04-24,Influencer,B,True,2024-04-25
96439,2024-09-27,Organic,A,True,2024-10-01
96440,2024-08-27,Paid Social,A,True,2024-08-30
96441,2024-11-04,Paid Social,A,True,2024-11-04
96442,2024-02-03,Influencer,B,True,2024-02-05
96443,2024-09-12,Organic,B,True,2024-09-19
96444,2024-03-30,Paid Social,B,True,2024-04-03
96445,2024-03-29,Influencer,B,True,2024-03-30
96446,2024-09-14,Paid Social,A,False,
96447,2024-11-22,Organic,A,False,
96448,2024-07-07,Organic,B,False,
96449,2024-06-18,Referral,A,False,
96450,2024-10-24,Paid Social,A,True,2024-10-29
96451,2024-01-10,Organic,A,True,2024-01-17
96452,2024-09-15,Referral,B,False,
96453,2024-01-21,Paid Social,A,False,
96454,2024-03-30,Paid Social,A,False,
96455,2024-08-31,Referral,A,True,2024-08-31
96456,2024-05-18,Paid Social,A,True,2024-05-22
96457,2024-04-17,Organic,A,True,2024-04-23
96458,2024-07-03,Organic,A,True,2024-07-03
96459,2024-11-06,Paid Social,B,True,2024-11-09
96460,2024-06-04,Organic,B,True,2024-06-04
96461,2024-07-13,Influencer,B,False,
96462,2024-02-27,Paid Social,A,True,2024-03-05
96463,2024-06-11,Referral,A,True,2024-06-14
96464,2024-01-07,Referral,A,False,
96465,2024-11-01,Referral,A,True,2024-11-08
96466,2024-03-16,Organic,A,True,2024-03-19
96467,2024-12-01,Organic,B,True,2024-12-07
96468,2024-05-10,Organic,A,True,2024-05-17
96469,2024-11-01,Organic,B,True,2024-11-05
96470,2024-05-22,Organic,B,True,2024-05-23
96471,2024-02-25,Paid Social,A,True,2024-03-03
96472,2024-07-02,Organic,A,True,2024-07-06
96473,2024-04-05,Organic,B,True,2024-04-09
96474,2024-04-27,Referral,B,True,2024-05-02
96475,2024-04-25,Organic,A,False,
96476,2024-05-06,Paid Social,B,True,2024-05-10
96477,2024-06-30,Referral,B,True,2024-06-30
96478,2024-02-16,Organic,A,True,2024-02-20
96479,2024-04-04,Paid Social,B,False,
96480,2024-08-18,Organic,B,False,
96481,2024-10-02,Referral,B,False,
96482,2024-03-29,Paid Social,A,True,2024-03-29
96483,2024-04-05,Organic,B,False,
96484,2024-06-23,Paid Social,A,True,2024-06-25
96485,2024-12-24,Organic,A,False,
96486,2024-07-19,Organic,B,False,
96487,2024-10-23,Referral,A,True,2024-10-28
96488,2024-12-01,Referral,A,True,2024-12-07
96489,2024-08-20,Organic,A,False,
96490,2024-07-08,Referral,A,True,2024-07-14
96491,2024-10-06,Organic,A,False,
96492,2024-04-26,Organic,A,False,
96493,2024-12-21,Referral,B,True,2024-12-25
96494,2024-06-22,Paid Social,A,True,2024-06-28
96495,2024-12-04,Referral,A,True,2024-12-05
96496,2024-10-04,Organic,A,True,2024-10-10
96497,2024-03-18,Referral,A,True,2024-03-22
96498,2024-03-21,Referral,A,False,
96499,2024-05-07,Organic,B,True,2024-05-11
96500,2024-05-15,Influencer,A,True,2024-05-19
96501,2024-01-06,Paid Social,A,False,
96502,2024-11-08,Organic,B,False,
96503,2024-03-28,Influencer,B,False,
96504,2024-10-28,Referral,A,True,2024-11-01
96505,2024-06-25,Organic,B,True,2024-07-01
96506,2024-08-04,Paid Social,A,False,
96507,2024-07-14,Influencer,A,True,2024-07-17
96508,2024-12-10,Paid Social,B,True,2024-12-11
96509,2024-06-01,Paid Social,A,False,
96510,2024-05-21,Paid Social,B,True,2024-05-25
96511,2024-08-12,Influencer,A,True,2024-08-16
96512,2024-05-19,Influencer,B,False,
96513,2024-08-09,Influencer,B,True,2024-08-10
96514,2024-07-27,Organic,A,False,
96515,2024-10-09,Paid Social,B,True,2024-10-12
96516,2024-12-27,Paid Social,B,True,2024-12-27
96517,2024-12-22,Referral,A,True,2024-12-25
96518,2024-02-15,Influencer,A,True,2024-02-22
96519,2024-06-14,Organic,A,True,2024-06-20
96520,2024-06-03,Organic,A,True,2024-06-04
96521,2024-03-10,Paid Social,A,True,2024-03-17
96522,2024-09-28,Influencer,B,False,
96523,2024-12-19,Organic,A,True,2024-12-25
96524,2024-02-25,Organic,B,False,
96525,2024-04-09,Influencer,A,False,
96526,2024-11-08,Organic,B,True,2024-11-08
96527,2024-04-21,Paid Social,B,False,
96528,2024-06-10,Paid Social,B,True,2024-06-15
96529,2024-09-27,Referral,B,True,2024-10-01
96530,2024-02-15,Paid Social,B,True,2024-02-15
96531,2024-07-11,Paid Social,B,False,
96532,2024-02-10,Referral,A,False,
96533,2024-04-21,Referral,B,True,2024-04-21
96534,2024-03-27,Paid Social,A,False,
96535,2024-09-23,Referral,A,True,2024-09-28
96536,2024-02-24,Organic,B,True,2024-02-29
96537,2024-08-29,Organic,B,True,2024-09-02
96538,2024-07-29,Organic,B,True,2024-07-31
96539,2024-09-03,Influencer,A,False,
96540,2024-11-15,Organic,B,True,2024-11-22
96541,2024-07-13,Organic,A,True,2024-07-13
96542,2024-09-20,Paid Social,B,False,
96543,2024-10-20,Paid Social,B,True,2024-10-27
96544,2024-09-10,Referral,A,True,2024-09-15
96545,2024-04-26,Referral,A,False,
96546,2024-12-16,Paid Social,A,False,
96547,2024-01-23,Paid Social,A,True,2024-01-23
96548,2024-05-15,Organic,A,False,
96549,2024-10-26,Organic,B,True,2024-10-30
96550,2024-05-07,Organic,A,False,
96551,2024-07-18,Influencer,A,False,
96552,2024-02-19,Referral,A,True,2024-02-24
96553,2024-11-08,Paid Social,A,True,2024-11-11
96554,2024-12-05,Organic,A,False,
96555,2024-12-25,Influencer,B,False,
96556,2024-01-29,Organic,A,False,
96557,2024-03-13,Paid Social,B,True,2024-03-16
96558,2024-06-29,Organic,A,False,
96559,2024-04-09,Referral,B,True,2024-04-16
96560,2024-08-22,Paid Social,B,True,2024-08-26
96561,2024-11-04,Referral,A,False,
96562,2024-02-16,Paid Social,A,True,2024-02-19
96563,2024-01-02,Organic,B,True,2024-01-04
96564,2024-12-28,Organic,B,False,
96565,2024-06-13,Organic,B,False,
96566,2024-01-25,Organic,A,False,
96567,2024-08-02,Referral,A,False,
96568,2024-10-01,Organic,B,False,
96569,2024-10-19,Organic,B,True,2024-10-21
96570,2024-07-26,Organic,B,False,
96571,2024-09-05,Organic,B,True,2024-09-12
96572,2024-06-22,Paid Social,B,True,2024-06-25
96573,2024-08-14,Organic,B,True,2024-08-21
96574,2024-12-13,Organic,A,False,
96575,2024-12-26,Referral,A,False,
96576,2024-08-17,Organic,A,False,
96577,2024-08-01,Organic,B,True,2024-08-08
96578,2024-05-06,Organic,B,True,2024-05-11
96579,2024-04-28,Referral,A,True,2024-04-28
96580,2024-12-03,Influencer,A,False,
96581,2024-08-30,Organic,B,False,
96582,2024-06-16,Paid Social,B,True,2024-06-23
96583,2024-08-31,Organic,B,True,2024-09-01
96584,2024-02-14,Influencer,A,True,2024-02-16
96585,2024-12-10,Organic,B,False,
96586,2024-07-09,Organic,A,True,2024-07-09
96587,2024-05-01,Referral,B,True,2024-05-06
96588,2024-01-05,Paid Social,B,True,2024-01-12
96589,2024-09-04,Paid Social,B,False,
96590,2024-12-19,Paid Social,B,False,
96591,2024-07-22,Organic,B,True,2024-07-23
96592,2024-05-01,Organic,A,True,2024-05-01
96593,2024-06-01,Referral,A,True,2024-06-06
96594,2024-07-26,Paid Social,B,False,
96595,2024-09-08,Paid Social,B,True,2024-09-08
96596,2024-03-07,Organic,B,False,
96597,2024-12-07,Referral,B,False,
96598,2024-05-31,Paid Social,B,True,2024-06-06
96599,2024-08-15,Paid Social,A,False,
96600,2024-11-28,Organic,B,True,2024-12-01
96601,2024-07-30,Organic,B,False,
96602,2024-09-06,Paid Social,A,False,
96603,2024-08-19,Paid Social,A,True,2024-08-26
96604,2024-03-31,Organic,A,True,2024-04-04
96605,2024-12-17,Organic,B,False,
96606,2024-06-21,Influencer,B,True,2024-06-23
96607,2024-02-05,Organic,A,True,2024-02-10
96608,2024-12-30,Influencer,B,True,2025-01-01
96609,2024-08-25,Paid Social,B,True,2024-08-25
96610,2024-08-10,Organic,B,False,
96611,2024-11-30,Paid Social,A,True,2024-12-04
96612,2024-07-16,Referral,B,False,
96613,2024-05-11,Influencer,B,True,2024-05-13
96614,2024-03-04,Influencer,A,True,2024-03-09
96615,2024-10-22,Organic,A,True,2024-10-24
96616,2024-04-30,Organic,A,False,
96617,2024-07-07,Paid Social,A,True,2024-07-11
96618,2024-07-04,Organic,A,True,2024-07-06
96619,2024-09-27,Paid Social,B,True,2024-09-29
96620,2024-09-06,Paid Social,A,False,
96621,2024-06-03,Organic,A,True,2024-06-09
96622,2024-06-04,Organic,A,True,2024-06-09
96623,2024-04-08,Influencer,B,True,2024-04-14
96624,2024-05-04,Paid Social,A,False,
96625,2024-09-16,Paid Social,A,True,2024-09-18
96626,2024-07-24,Referral,B,False,
96627,2024-01-19,Influencer,B,True,2024-01-24
96628,2024-07-04,Referral,B,True,2024-07-09
96629,2024-12-14,Referral,A,True,2024-12-20
96630,2024-02-09,Organic,B,False,
96631,2024-02-08,Organic,A,True,2024-02-10
96632,2024-08-31,Paid Social,B,True,2024-09-03
96633,2024-12-15,Referral,B,False,
96634,2024-01-10,Paid Social,B,True,2024-01-15
96635,2024-05-05,Paid Social,B,False,
96636,2024-01-25,Paid Social,B,True,2024-01-27
96637,2024-04-07,Organic,B,True,2024-04-10
96638,2024-07-21,Organic,B,False,
96639,2024-06-10,Paid Social,B,True,2024-06-16
96640,2024-05-12,Organic,A,False,
96641,2024-03-17,Influencer,B,True,2024-03-22
96642,2024-08-14,Organic,A,True,2024-08-20
96643,2024-07-29,Referral,B,True,2024-08-05
96644,2024-08-30,Referral,B,True,2024-09-02
96645,2024-10-16,Paid Social,A,False,
96646,2024-09-23,Organic,A,False,
96647,2024-12-15,Organic,A,False,
96648,2024-03-02,Referral,A,True,2024-03-07
96649,2024-12-13,Organic,A,False,
96650,2024-03-03,Paid Social,A,True,2024-03-03
96651,2024-11-03,Paid Social,B,True,2024-11-09
96652,2024-10-14,Referral,B,True,2024-10-20
96653,2024-08-31,Paid Social,B,True,2024-09-02
96654,2024-09-14,Organic,A,True,2024-09-17
96655,2024-09-09,Paid Social,B,False,
96656,2024-07-12,Organic,A,False,
96657,2024-01-12,Influencer,A,False,
96658,2024-07-30,Paid Social,B,True,2024-08-06
96659,2024-05-22,Organic,B,True,2024-05-25
96660,2024-04-09,Organic,A,True,2024-04-10
96661,2024-06-27,Organic,A,False,
96662,2024-11-05,Organic,B,True,2024-11-10
96663,2024-07-30,Paid Social,A,True,2024-07-31
96664,2024-12-18,Organic,A,False,
96665,2024-06-02,Influencer,A,False,
96666,2024-03-02,Organic,A,False,
96667,2024-04-24,Referral,B,True,2024-04-30
96668,2024-02-22,Referral,A,True,2024-02-24
96669,2024-09-06,Referral,B,True,2024-09-06
96670,2024-02-28,Organic,A,True,2024-03-03
96671,2024-07-08,Organic,B,False,
